Lib_GGA.65_S2_R1_001	Lib_GGA.71_S4_R1_001	Lib_GGA.88_S6_R1_001	Lib_GGA.90_S8_R1_001	Lib_GGA.64_S1_R1_001	Lib_GGA.70_S3_R1_001	Lib_GGA.87_S5_R1_001	Lib_GGA.89_S7_R1_001
BMP1	0.46284072672647	0.442918596203073	1.81182088842457	0.50422219306234	-0.913199310702988	-1.3100203983872	-0.543993149366755	-0.45458954595951
FAM234A	0.937981393138115	0.477405658523547	1.43800129126032	0.0700072092949412	-1.04926851028546	-1.16308361393298	0.390469821606484	-1.10151324960496
FTH1P22	0.472020670036696	0.574993697641098	1.69540318137826	0.71583078701543	-0.835088609436387	-0.950209229244209	-0.663095862156838	-1.00985463523405
MAGED2	0.791388685296593	0.605850594752366	0.296728282716199	1.71141649054134	-0.775636416523537	-1.03458474459221	-0.948255194755533	-0.646907697435223
IL12RB1	-0.127438472046126	-0.868866781003794	-1.57135604447195	-0.634819428468615	0.8690682364856	0.883397555265809	0.104631801746176	1.34538313249291
DUSP10	-0.0307805963441296	0.240487908410515	1.28030438961981	1.36671688344517	-1.01036633996624	-1.51337506873874	0.0172715904445229	-0.350258766870915
CCL17	0.757914480955967	0.751742112027361	1.23314513040327	0.611420394462415	-1.36718404854463	-0.347018601220443	-0.258083775785479	-1.38193569229847
PIK3CD	-0.149233789108306	-1.51809697001908	-1.22645780105072	-0.365355786504402	0.764865159566003	0.521536911076501	0.645378636969057	1.32736363907095
RAMP3	0.375607140284164	0.988213664030292	-0.0976358271349858	1.85338392439072	-0.75567943926866	-0.814037064648662	-0.735815333004205	-0.814037064648662
KIAA0040	0.332674665975755	0.717529189016892	-0.155789192709438	1.88779023436736	-0.719800296301722	-0.609715860060476	-1.37497331004096	-0.0777154302474061
ANKRD13C	-0.386757236213496	-1.30952191860636	-0.539134782247373	-1.19764775558903	1.33131957560088	0.42896637559764	1.00226647190071	0.670509269557029
LCK	-0.724552827639326	-1.12048674092812	-1.08341788967604	-0.48806641518282	0.735677935419274	1.08654410323835	0.158860140799558	1.43544169396914
RAB27B	-0.686548310422951	-0.691347715888212	-1.2640277219349	-0.779163404900586	0.382596286114525	0.953515972382988	0.487196858335955	1.59777803631318
GRIK4	-0.000216447225487203	0.117577169103782	2.09355375216782	0.411824252389975	-1.08127166672181	-0.674716249591223	0.0322371571837954	-0.898987967306853
ITK	0.853416708673977	0.298246158084275	1.39321255445373	0.674502654482006	-0.770817825589081	-1.58413084760342	-0.0388418887534132	-0.825587513748071
ABCB1	0.811350108314461	0.945488951181165	1.19515559534959	0.502388363720285	-1.59350833326139	-0.554229072123768	-0.836176064768805	-0.470469548411539
MARVELD1	0.535696877684309	1.40124674238426	1.31414838759464	-0.61262323583961	-0.859134436052643	-0.265748227792521	-0.168134555549944	-1.34545155242849
CXCR5	1.54093199423954	0.585599625426633	1.03902670261018	0.0578377569248615	-0.445335940237878	-1.24848274584256	-0.395435744860479	-1.13414164826029
UBASH3A	-1.01954428943849	-1.12150812684694	-1.12156628676005	0.0395871537271218	0.266326225884961	0.598502496333519	0.837359038821402	1.52084378827847
KANK2	1.6146717664821	0.671683731720645	0.809889394903217	0.21996547929317	-0.502067640239027	-0.956891811825597	-0.513314696067491	-1.34393622426702
TPMT	-0.576306460472394	-0.344108266738771	-1.72108587077395	-0.56895401148593	1.39098750434791	0.858614481506889	0.225542833179473	0.735309790436774
SYP	0.426739926123196	0.734334754321071	1.40478443863225	0.842150288561949	-1.42673380599222	-1.0445972933678	-0.344700383059441	-0.591977925219008
EBPL	-0.793237913965657	-0.420619217508847	-1.18371895339113	-0.934825721768368	1.26010809610927	1.30147195002567	-0.0268867374972415	0.797708497996308
IL12RB2	-0.505275055687776	-0.26820738621051	-1.90299116482968	-0.483707701690607	1.24979067394211	0.725641170699732	0.476043483419985	0.708705980356739
ATP1B2	0.58440557030464	0.769707223209779	1.71654410758063	0.24829830832874	-1.168614590379	-1.0260728532975	-0.501427083102324	-0.622840682644966
CPNE2	0.85925195708881	1.02850888623324	0.917779994300944	0.742172971214234	-1.35615785837585	-0.599585667048333	-1.21123380662841	-0.380736476784643
EVA1C	1.36983272207311	0.964903047748805	0.723690928428681	0.54505675416984	-0.641244917805112	-1.13075170279013	-0.867068313044253	-0.964418518780949
TPRG1	-0.224382665671119	0.164502155653379	-0.953216397514424	-1.32548405583307	1.48297763436919	1.38459701220528	-0.284662018134982	-0.244331665074254
CCDC86	-0.857697192449909	-1.29194505281767	-0.686244195199033	-0.836901737745173	1.01284295919193	0.741924569383262	0.895005014011856	1.02301563562473
FAM117A	-1.00244948181424	-0.810686590910058	-1.47300516615138	0.0795413347794366	0.942809279106895	0.915599704624907	0.161362727890816	1.18682819247362
TYMP	0.540272992092181	1.28922489394903	-0.0350216230784739	1.46196818241858	-0.612712996924991	-0.516005510801375	-1.09656655951354	-1.03115937814141
SERPINB9	-1.79176774778684	-0.696480261425413	-0.558959885216152	-0.27768018182457	0.679221413399807	0.78421190246812	0.700396967629315	1.16105779275574
XIRP1	0.132871968130861	0.553648669701187	1.7051425776933	0.277888197985973	-1.05086166443485	-1.25104980791319	0.506857127255343	-0.87449706841862
BMP2K	0.204427701083448	0.61285519177263	1.53318095572671	0.944469147124562	-0.823274818728977	-1.09014716117816	-0.181116708107978	-1.20039430769223
BNIP3L	1.00190214352067	-0.29961592131842	0.857169928750825	1.27734678375232	-0.065600569376975	-1.71463516022693	-0.391128571751448	-0.665438633350043
STAT6	1.01701778974474	0.406057268952899	0.901921336660262	1.02335137302879	-0.321227989240326	-1.67492436854123	-0.433912957811274	-0.918282452793868
HLA-B	0.171477846899784	0.907356580913555	0.235983071812222	1.70656791537218	-0.837425792021037	-0.616290056498846	-1.44313289389296	-0.124536672584898
ISG20L2	-0.383990366986313	-0.969887322602339	-1.42858589533688	-0.714304520244033	0.878162895340833	1.08520892203685	0.422982557551858	1.11041373024002
RASD2	0.415440802416919	1.11347283954369	1.55557571484954	0.308833548194823	-0.638687348573598	-1.17529668282312	-0.655517005895513	-0.923821867712729
GNAQ	-0.238413513265544	-1.08975629725289	-0.565332082626738	-1.50027740588852	1.18895711722597	1.0490391427018	0.617503290266413	0.538279748839513
TRAF1	0.572530482460474	0.344279484195286	1.39131552694745	0.392854639632601	-0.8154329101089	-1.43787824573377	0.679204376166588	-1.12687335355973
FAM120A	0.00587603857981789	-0.71551398906109	-1.32311748949816	-0.964012747730907	1.79541991864957	0.625558689354435	0.170801757043262	0.404987822663069
PDCD1	0.958946223514712	0.771893058471521	1.06478843810209	0.448614086907975	0.0978632721677795	-0.638486109801013	-1.1548897908923	-1.54872917847076
TOX	0.925526486627071	0.862765138024159	0.629504918019166	0.883427502805924	-0.808377420983355	0.10565985646124	-1.60055078347576	-0.997955697478445
CFH	-1.04593873882231	-0.887306292166335	-0.915837842681728	0.182549995595604	0.176547193207262	0.532062555687459	-0.0249371551645696	1.98286028434462
IL21R	0.57680235309328	0.19916621087815	1.26066214707383	0.929548052507379	-0.611836979752597	-1.80969791300156	0.161632979200926	-0.706276849999405
FBXL3	1.01725494614658	0.691542608925596	1.11414815040522	0.688539745633796	-0.166534864490679	-1.02467817138006	-1.12838045416264	-1.19189196107779
PIK3CG	-0.687275332685615	-0.968846075233207	-1.19294247078	-0.302386501818855	1.14985700055816	0.770955675427676	-0.22153902377985	1.4521767283117
TDRKH	1.69140696618326	0.929279204161649	0.131739301731688	0.189799193422613	0.119838223728966	-0.81423733446389	-1.22009011095851	-1.02773544380578
RAB3GAP1	0.908813265838573	0.77147013204653	0.749206747557066	1.10916422759142	-1.12635251774795	-1.08255885393692	-0.183922253065988	-1.14582074828273
BCOR	1.39593414997592	0.694755078909261	0.750434488806199	0.419673905725041	-0.141711696793576	-1.39043765114777	-0.42734952564001	-1.30129874983506
ZBTB18	0.779219996946254	0.873369089436506	1.00581885555838	0.962882649602834	-0.605137738742548	-1.11818322891402	-0.579148158812682	-1.31882146507472
MFGE8	-0.0261562188601267	0.378447827398314	1.66852300208028	0.720808677478249	-1.18482657011463	-1.33445133527533	0.303113341527462	-0.525458724234223
METRN	1.41538766498172	1.04665564995378	0.31542127728029	0.201624492788714	-0.122251695492275	-0.149114403932556	-1.5241321951359	-1.18359079044377
GTDC1	-0.541796502280838	-0.154185324232359	-1.71784502325423	-0.379579625029155	1.37883913714723	1.13105741752552	-0.286575540240294	0.570085460364133
COX10-AS1	-0.434493439971529	-0.704762507150618	-1.39016208057436	-1.01045385060209	1.12517586279432	1.03107736711574	0.884962273169307	0.498656375219231
CXCR3	0.451055524726183	0.77278566488635	-0.525663341543388	1.6407748441308	-0.916217173664702	-0.527198815674859	-1.37310658643753	0.477569883577145
HSP90B1	-0.571405197623814	-1.39806031171943	-0.619014651471256	-0.927586910374835	0.591604422595335	0.603899330309697	0.975715141563243	1.34484817672108
AC009244.2	0.826629425005533	1.07533347839978	0.275215120254126	1.36681812908485	-0.821402542231097	-0.843588674002419	-0.759595852852633	-1.11940908365814
ARL4C	-0.0095196171655695	-0.130867499273481	-1.72102887331133	-0.127405869966919	1.16333698349144	1.26516999272878	-0.910473026574519	0.470787910071599
DGAT2L6	0.804734228638685	1.1553352392451	0.368399145616408	1.26062476514462	-0.832762762252311	-1.02531090660127	-0.707808101581821	-1.0232116082094
IL1A	0.432534242970904	0.745175487987735	1.7628390907853	0.371608075270706	-0.42762824294974	-0.989197416413164	-0.782717587408838	-1.1126136502429
STOM	-0.828573198674042	-0.41559414221186	-1.6518122982479	0.374719730266452	0.859237411012992	1.00916099006839	-0.480427446774856	1.13328895456082
PSAT1	-1.15999858448571	-0.963327054725441	-0.846003786882468	-0.438390186691726	0.614435739520081	0.265451169645049	1.56016896041182	0.967663743208384
F5	0.425318081877681	0.217605937358344	1.53241871670972	-0.448348918630805	-0.131734645076203	-0.84042991885625	0.890234426278773	-1.64506367966126
MARS2	-0.596760882435262	-1.09905770056784	-1.07907655735721	-0.899487869458987	0.847126759912223	1.11786656274354	0.985477153788323	0.723912533375202
SEMA4D	0.996950362528898	0.590484364242894	0.430176464971654	1.35267156200198	-0.436498996963995	-1.25667623888572	-1.32153133997625	-0.35557617791949
REEP2	1.17021245749419	0.893161727203028	1.28295978769061	-0.101648692604689	-0.268620745451269	-0.850010272242298	-0.816228904382925	-1.30982535770665
CFAP20DC	0.974784038006424	0.888126058936773	1.00369408411407	0.657851858954328	-0.551081548654141	-1.36793328119338	-0.380107173468702	-1.22533403669538
HCST	-0.966839899050607	-0.624358546843211	-1.4202290168073	0.14272015237829	0.688256355788812	1.05682201459051	-0.279653572607768	1.40328251255127
CHST1	0.714869702447071	0.892409067764996	1.69514050512122	-0.573928736753551	-0.916598333117099	-0.515744473605131	-0.126764217258714	-1.16938351459879
HOMER2	-1.29508204654438	-1.13974097416234	0.136206293742216	-1.0738808541588	0.871418964962977	0.882045850278076	0.854077117674674	0.764955648207575
ST8SIA1	0.998800646436176	0.693599740318575	0.704709947804083	1.09287097254655	-0.741660001662633	-1.42994567876294	-0.231126925761346	-1.08724870091846
TMEM63B	0.740596584818087	1.07996394673538	0.769619437754421	0.931615941599179	-1.23057032212793	-1.15326992942694	-0.160832119452357	-0.977123539899835
ARHGAP25	-1.20463233671043	-1.3406574642513	-0.781213307976016	0.425602959842573	0.480955250612894	0.720842767999373	0.230818444985174	1.46828368549773
ADA2	-0.837177486338862	-0.529392344915964	-1.79612927817204	-0.105216085942407	0.906707240512783	0.624477789337614	0.692979180278735	1.04375098524015
SGK1	1.56218932986663	0.425059319305365	1.11306968207211	-0.31318781488864	-0.28881961648365	-1.20833079470579	-0.0677665551327043	-1.22221355003331
TSPAN33	0.139226360270032	0.922135309908195	1.52777412320711	0.70363909215743	-1.08712645642057	-0.232429314269892	-0.743282009373853	-1.22993710547846
P2RY14	-1.29228669463891	-0.425966732935931	-1.1703842769288	-0.437084876174833	1.11473136886374	0.921544048147665	0.0683129446665632	1.22113421900051
KCNAB2	-0.578168832863259	-0.66299033918403	-1.51739391533192	-0.278318226674532	0.789420026920271	1.24431334699377	-0.263799154882163	1.26693709502185
TNFRSF11B	0.445576753691949	0.147197519841508	2.21504455615358	-0.128982697656771	-0.825422804116687	-0.749629877843023	-0.505531111116949	-0.598252338953612
GPR18	-0.574563602735081	-0.481110737200508	-1.27065705705352	-1.01352678439543	1.3986899922101	1.09995508969555	0.0487540301753265	0.792459069303549
FKBP11	-0.809887388861229	-0.0885273536683706	-1.8478074900514	-0.178256007200278	1.045339089333	1.13189684248717	0.0294062548989989	0.717836053062117
NPW	0.224228734112958	1.02120432573954	0.935779146151835	1.29313968847931	-1.19099620031175	-1.00416699996557	-0.400863154203674	-0.878325540002645
AC022726.2	-0.388506604006981	-1.22931697716706	-1.005834050437	-0.896285196656873	1.42413252513889	0.596865854926813	0.836056201235925	0.662888246966283
PDIA4	0.0094651198487669	-0.904444165557938	-1.5605473713294	-0.495329356072446	1.09076777183612	0.695590535859781	-0.175901712326624	1.34039917774174
LINC01229	2.07991563448584	0.14595538022858	0.45224871536573	-0.431364024994208	0.17182252628892	-1.00374982143293	-0.372647302157857	-1.04218110778408
ETV6	1.82384292825376	0.277902716284744	0.266712563035055	-0.0421989338287204	0.542090636246821	-0.561551281328735	-0.797317402424737	-1.50948122623819
GZMK	-0.195041149651055	0.111426371928452	0.693399176161682	1.73098655176718	-1.57274241458779	-0.874367074690951	-0.285013984993063	0.391352524065539
CDH24	0.256154851314969	1.07031034842991	1.18263967292447	0.915693894140617	-1.44717564974559	-0.721683490762445	-0.356076495894912	-0.899863130407018
B4GALNT1	1.05611070910815	1.00582552961644	1.00083440571455	0.455733391168624	-0.841734611752176	-0.391315942294074	-1.45118144660068	-0.834272034960833
SLC7A11	-0.872264532471095	-0.658301926087372	-1.35572022535094	-0.702410504661732	0.739944295929923	0.606918681433737	1.27200838727687	0.969825823930612
AIFM1	-0.966700250904568	-0.911448216249996	-1.24857348594083	-0.427232117567298	0.528111642287142	1.2301000644628	0.687043826242991	1.10869853766976
DENND11	0.829452234092076	0.64555066300345	0.89233704358293	0.981048922386502	-1.12378127344273	-1.42524769580561	0.111616190632554	-0.910976084449164
LINC01934	1.24077466085091	1.08761505797013	0.220790752405328	0.904099211089015	-0.98045477015023	-0.361186763189862	-1.26815432416331	-0.843483824811977
SLC19A2	-0.461580378675216	-1.09463702284663	-0.782034392169594	-1.05402562084103	1.61133226185033	0.961809038614614	0.477410782453837	0.341725331613679
CPNE7	0.957972249483665	1.412220058242	0.519192804628292	0.410577406903185	-0.370146219514526	-0.44077749863815	-1.57681339466938	-0.912225406435091
SESN3	-0.499121070424461	-1.48559401388337	0.440949643103256	-0.662908098829931	0.306952567191587	-0.332648712497519	1.8950919607786	0.33727772456184
SLC20A1	0.113196843246209	-0.830263786970214	-1.49936133865048	-0.789079019252555	1.23276309870694	0.844970924436895	-0.15379290852149	1.08156618700469
OSM	-1.07395436093393	-0.648812858413051	-1.25503559677411	-0.298420608714841	1.29335972148282	1.30977215518087	0.0657265421607502	0.607365006011492
FXN	-1.1530960998172	-0.362196122533842	-1.06817157740029	-0.930418807406895	0.96942076799938	1.38628229201803	0.567502557196687	0.590676989944139
LINC00484	-1.26465067272225	-0.503913910649089	-0.608771128643979	-1.19599508151374	0.860391388825408	1.21122928727137	0.824362057886027	0.677348059546252
CD44	0.929078726472651	0.712842049579377	1.31379451055511	0.416949712866886	-1.00343206346868	-1.53637033255328	-0.501947646601016	-0.330914956851041
AMPD3	1.78290576727203	0.385660711644695	0.893738078318189	-0.148227077732238	0.00415681705358254	-0.879765168775959	-1.0260020426242	-1.0124670851561
AC144521.1	-0.280532566537842	-0.809317129366952	-1.32585597083947	-0.688282522828661	1.88021738981014	0.41709997373542	0.41144851249795	0.395222313529425
SYT11	1.45881745998423	0.718428274689953	-0.408478524196401	1.10856928761983	-0.392790244429941	-0.749019998529369	-1.47546002444049	-0.260066230697808
ANKRD35	-0.552994290684564	-0.540941500585248	-1.20096107680307	-1.08564810923146	1.10624858173911	1.21502347034209	0.0199587412995269	1.03931418392362
CPM	0.240453240667178	0.681888116394224	1.01903572835832	1.4405627215613	-0.788705826926322	-1.09327260533672	-0.291007849644205	-1.20895352507377
TRAF6	1.22256354094666	0.201421524138727	0.77949958282676	1.27461118194291	-0.724205070537053	-1.23982176179562	-0.645946598074802	-0.868122399447578
TRAF3	-0.285278758546062	-0.94356825471598	-1.56194369704367	-0.611066651125611	1.1510875001282	1.05564568013739	0.421958453640574	0.77316572752515
S100A11	0.467120411335377	0.794735893301148	1.17989304198321	1.14930577318079	-0.577360794812325	-0.870484330689169	-0.914476016321186	-1.22873397797784
ZBTB20	1.38414631610079	0.796305524555901	0.542195100747307	0.762107437785707	-0.628829785467182	-1.46580977363685	-0.514754310939206	-0.875360509146468
TNFRSF12A	0.7525012840379	0.774823276405641	1.48298639511772	0.469628720073684	-0.68670413448329	-0.484573669155994	-1.29968721601355	-1.00897465598212
BABAM2	-0.95362325465148	-0.841374969486031	-1.23827298647616	-0.49562856061942	1.4854436927228	0.729399758766727	0.686896300959914	0.627160018783643
SLC25A5	-0.915945116017517	-0.773483899724766	-1.21611227293212	-0.382674962995632	0.65707787674097	1.18826689322899	-0.00407422173909502	1.44694570343918
PTK7	1.01363301799427	1.08608193849721	0.910393783811638	0.53641691878306	-1.4475943451097	-0.744063357096756	-0.443531308847351	-0.911336648032365
STIP1	-0.894834883265569	-1.1096636232718	-1.1184261633506	-0.385768521513543	0.936314510748818	1.03499070475575	0.30042524906308	1.23696272683388
TRIB3	-0.288439237531075	-1.13732150811053	-1.08012691382791	-0.939542659037412	1.29623747318226	0.244783934796439	0.851331702627033	1.0530772079012
KCTD17	0.896213779787851	1.15726543986317	0.516139085123101	0.848428154030009	-0.177200743335054	-0.739149221322685	-1.53748680487865	-0.964209689267741
LIMK1	0.907236279339187	1.08893459581005	0.34987510938293	0.937224506363307	-1.18569292556088	-0.374400851107129	-1.55427468827033	-0.168902025957126
LRRC28	1.11245058428106	-0.037323826503437	1.60891980797529	0.613278219283654	-0.763728686318002	-1.04368820021646	-0.828165030782746	-0.661742867719354
SPART	-0.956722118601556	-1.14330326680239	-0.433282625369717	-0.8538495256376	1.14049131439128	-0.00141144795133713	0.995394856269963	1.25268281370135
HDAC5	1.45651129685662	0.390187929056662	1.33573819419712	0.197649895861243	-0.65972785478739	-0.923432482652179	-0.880792299594152	-0.916134678937925
SLC1A3	0.0491105027865853	0.320086808382551	2.11644133025915	-0.141574496385846	-1.09924799310873	-0.66457049276965	0.24719586005031	-0.827441519214371
RHOU	0.709698533705679	0.921124191516485	1.33209387342395	0.575394348298684	-0.693919448073021	-1.25765762382511	-1.12519247685214	-0.461541398194529
EML1	0.432709946915114	0.813688243134968	1.51723511744809	0.337871886921033	-1.32924222440406	-1.04498247225776	0.189158092092777	-0.916438589850166
ITGAX	-0.0808695687717225	-0.576317573874685	-0.956973600937855	-1.63212242483406	1.3136040060452	0.423042721709454	0.892066833753815	0.617569606909861
DLAT	-1.2269083481917	-0.738046456210471	-1.17324283049804	-0.456416241210926	0.623634056360775	1.10124614150784	0.84667870261627	1.02305497562627
ST6GAL1	-1.47213638872421	-1.02466861568711	-0.938328080645037	0.158722399472312	0.632006948185691	0.576173620578971	1.09335846451209	0.974871652307297
PTDSS1	-0.147394072135986	-0.663041644327143	-1.18193419749505	-1.30352708176765	1.38553905052909	1.01098544413256	0.230307595402401	0.669064905661774
VEGFA	-1.57933480370781	-1.05040732949306	-0.476633689853285	-0.0535983050910299	0.213129400166278	0.588811276972936	1.1767999490845	1.18123350192147
MAP4	1.36791447335928	0.638542794081966	0.131948967343251	1.25455666465409	-0.569753759474789	-1.24469897463292	-0.718515829153272	-0.859994336177602
NRIP1	0.591312201478752	0.115283330572699	1.32028342423066	0.776143070007369	-0.395530933168818	-1.95989080628348	0.0874260995458045	-0.535026386382982
TNFRSF9	0.111027347423402	0.473388706626538	1.9070265917466	0.526489651290258	-1.16979127725104	-1.09184927038156	-0.417510956376836	-0.338780793077355
TTC39C-AS1	1.14443596574511	0.944187723556944	0.257892378973751	1.22325724274128	-0.894417602078583	-0.709409985853884	-0.973163836435517	-0.992781886649106
FAM13A	0.354862302680276	0.85704760535284	1.56710073077856	0.577567217297059	-0.580409417218445	-1.31249174569419	-0.400576250835118	-1.06310044236098
COL9A2	1.13098791783788	0.525020468547333	0.573604953184145	0.927308373389376	0.249521693406207	-1.55771372881004	-0.753101111012418	-1.09562856654248
LPAL2	-1.06351146307358	-0.581628208145807	-0.69223025994369	-1.04758131627789	1.53138908937021	1.17377084660096	0.346750998782722	0.33304031268707
ACSL4	0.951106868528866	0.721740513354746	1.50643205035027	0.141220585354899	-0.338685009748264	-0.652668449050006	-1.03796345830539	-1.29118310048511
CPNE8	0.540369651416361	-0.133041153936744	1.38821329141911	1.01781043239795	-1.25290002123874	-1.16556854540262	0.402954468799975	-0.797838123455289
C1QL1	1.581714092434	0.944485484001628	0.813584087447205	0.0520421389975519	-0.634728000559844	-0.947192413091944	-0.947192413091944	-0.862712976136657
CD55	-1.78253128922908	-0.838416233852275	0.353023892786809	-0.662152516558999	0.291394881740966	0.917030663354554	1.13347157883299	0.588179022925034
MAP4K1	-0.00595926480536235	-0.865206920053592	-1.83057770283435	-0.0170851040530362	0.912495347167138	0.859868754661057	-0.190150897457534	1.13661578737568
ZNF704	0.56585703598518	1.09678510598531	1.43558722845802	-0.218620582239534	-0.300729624206979	-1.02175672806654	-0.0639206306049856	-1.49320180531048
GMFG	-0.967756094694983	-0.499614734505005	-1.42184789687305	-0.128014874558476	0.98469628433321	1.23763904523342	-0.294824364956619	1.0897226360215
ALOX5	0.444330351823542	0.0474963622008087	1.98760433846788	0.539655438515163	-1.09411681142093	-0.845426662197744	-0.360926276684028	-0.718616740704681
GNG12	0.368163616527271	-0.402788088078046	1.90990283959222	0.667983580047938	-0.900205542361738	-1.03675560612172	0.216105728012078	-0.822406527618001
INTS6L	1.1269778701111	1.23833855717411	0.430473718141023	0.811346143997375	-0.808015642707955	-1.17471274196934	-0.794058908984187	-0.830348995762129
PDE4D	-0.484590753422302	-1.17998976903879	-1.29631149230831	-0.335317462020792	0.899346449208926	0.221705735184475	0.665498932647235	1.50965835974956
MSC-AS1	1.49770229581162	1.24646801011679	-0.0624792143133654	0.612673727269088	-0.899180101114568	-0.586287259321504	-1.03790278928972	-0.770994669158342
GABARAPL1	0.50419768903803	1.29110208274673	-0.0863443085547802	0.977563841209655	-0.684728077973682	0.222376685246291	-1.86174665280173	-0.362421258910511
KIR3DX1	-1.06062842146326	-1.03144882536899	-0.245912969734133	-1.03668163499154	0.96242793722375	1.14210289240545	1.20018245219122	0.0699585697375096
EOMES	0.443994588054444	-0.185573293449559	0.522484931342327	1.62285897192915	-1.33017224297981	-1.09641485834866	-0.65568179109373	0.678503694545841
DCAF13	-0.582777692047434	-0.918701483621706	-0.97658488290353	-1.09263005898099	1.47171441606368	0.809708663571819	0.554863810112692	0.734407227805481
KCNS3	1.99604607889262	0.724485635597183	0.265064636710266	0.0989368182318464	-0.79493571942691	-0.837045740690567	-0.618222037118485	-0.834329672195956
AC079089.1	0.403649466403391	0.854041841241421	1.23453960506555	1.01578549689873	-1.13511424538157	-1.16274084570476	-0.30585198689421	-0.904309331628559
KLHL2	0.370949824315458	0.463267443160562	1.85306926846748	0.525146440909661	-0.998681668785471	-0.968227454010183	-0.285389216196359	-0.960134637861148
EOGT	0.552795488786081	-0.656842195059662	-1.03350508521739	-1.3355796376559	1.67083930229767	0.758410158816365	-0.125057301718597	0.16893926975143
EFR3B	1.45875106974523	0.959325141691572	0.558730856433966	0.374502471425304	-0.69771480398987	-1.19524613553986	-0.219027886316096	-1.23932071345024
JARID2	-0.299976081264273	-1.23588644747307	-0.542561814169972	-1.18284663941091	1.27179918558091	0.911034327278599	1.11373119907201	-0.0352937296132992
EPB41L2	1.10309670338821	0.482474143609721	0.303773865820588	1.32288145219385	-1.20465039248638	-1.35596455150094	-0.646727283885036	-0.00488393714000313
HPCAL1	-0.307968059627073	-1.02746996569423	-1.17689108262921	-0.985112038727342	1.42732293064341	0.792690810821623	0.717526572533322	0.559900832679502
EIF2S3	-0.450222908567017	-0.551451353071597	-1.50783613922394	-0.982914729707697	1.24432676892851	0.865255942592213	0.677893143397295	0.704949275652226
NCF2	-0.131011603785974	0.483906104712726	1.23761836651636	1.24734667944902	-1.01906124360602	-1.41753349427833	0.315460674566762	-0.716725483574543
CLCF1	-0.154141517818883	0.908062991627264	1.80395770499945	0.594210468025846	-0.937834812802371	-0.59572601038625	-0.803301109744853	-0.815227713900206
TFRC	-0.834588886925794	-1.04837479054087	-0.500490140853886	-1.13641811408535	0.808360392049155	0.826135909097691	0.418680431111953	1.46669520014708
HENMT1	-0.742771391080232	-0.728759605012324	-1.1712655727065	-0.93761695870742	1.10484569448453	1.14914563872292	1.01342094085065	0.313001253448394
LYPLA1	-0.163427435635292	-0.972266418569143	-1.13231249726767	-1.20899495616316	1.18195953998233	0.926172603627537	0.469418711514008	0.899450452511399
RUSC2	-0.802425594258128	-0.988259203275023	-0.579840897659453	-1.13917223945343	0.981212141343315	0.94483028434662	1.3557710747773	0.227884434178805
ARMH1	1.29423544430492	0.548244208633851	0.910065200601822	-0.0461343108024266	0.242824779079447	-1.25724756132507	-0.0966644253989714	-1.59532333509358
BIVM	-0.209522751212096	-1.37448626224585	-0.58823943990859	-1.22835499091527	0.876186657765042	0.769620635754221	1.27257674488522	0.482219405877318
PTPN7	-1.13381033050677	-1.10555165914427	-0.486747432330342	-0.750567036046401	0.701133220023351	0.878457146874626	0.387645035573175	1.50944105555661
AIF1	-1.32777685040642	0.203907215800483	-1.23396900501026	-0.683702592207921	0.105730655368753	1.4225792703846	0.643796111061449	0.869435195009332
ETS1	-0.471867165703142	-0.432498768088698	-1.59563974855714	-0.793062473646201	0.515830413839919	0.98844583185286	0.359476581917983	1.42931532838444
PDE3B	-0.35270181799128	-0.975501794118391	-1.45691303615568	-0.670315127172535	0.669173311297494	0.482181782100136	1.05875693151698	1.24531975052329
CD101	0.423316845323564	0.945941343084531	-0.091104543262915	1.16167569115542	-1.10376588057809	-0.124664891097758	-1.74601144994367	0.534612885318917
DENND3	1.73957572182683	0.861250977837111	0.133993000461927	0.531088034826947	-0.805314798310043	-0.438337697190383	-1.16390924230315	-0.858345997149238
CD79A	-0.173334532764176	-0.179428727772853	1.13698590151845	1.89645318553505	-0.970461758890359	-0.862826352622525	-0.383753050014257	-0.463634664989331
CYSLTR2	-1.07663612654715	-1.35253115190843	-0.11319849132582	-0.836438373144715	0.334027275595431	0.964602193925018	1.25627722351248	0.823897449893191
TDRD7	0.261593233885174	1.11869665260405	0.252308037732336	1.68168427335041	-0.883143705522163	-0.692075872776041	-0.776568351584463	-0.962494267689311
SPTY2D1	-0.406863126602381	-1.32195056799408	-1.14316541493579	-0.318558732477773	1.28648875874108	1.07750040182	-0.097093397458691	0.92364207890762
CSK	-0.5486672010059	-0.349472365656855	-1.8754401897514	0.0149482668396096	1.05618430565707	0.881605131221268	-0.233663703915346	1.05450575661155
STK10	-0.266739484458968	-1.47133727898495	-1.36322034601145	-0.0364815544028631	0.775309971666378	0.664727041673173	0.390512289144525	1.30722936137417
FAS	0.210646052554183	0.333875571583137	1.56117394276173	1.18841394722906	-1.10772317324486	-0.967927323461947	-0.399100461336056	-0.819358556085248
TNIP1	1.27942640858676	0.566907901098442	1.04803250403091	0.4966929347275	-0.0991890399531205	-1.31194049359086	-1.04249768526062	-0.937432529639021
MAK16	-0.97713305949928	-0.836396441494694	-0.795927672215363	-1.10156053696046	0.981548284989293	1.03530257798298	0.728074214109394	0.966092633088132
